transaction_id,customer_id,timestamp,amount,txn_type,channel,sender_id,receiver_id,currency,country_dest,fx_rate,amount_gbp,is_high_risk_dest,is_fatf_black_dest
TXN002703,C0179,2024-01-18 07:43:00.000000000,284.78,CREDIT,ATM,S7139,R8174,GBP,US,1.0,284.78,0,0
TXN002704,C0179,2024-02-06 09:35:00.000000000,1273.46,CREDIT,SWIFT,S6334,R3161,GBP,GB,1.0,1273.46,0,0
TXN002705,C0179,2024-02-06 11:11:00.000000000,9083.98,DEBIT,MOBILE,S7996,R3933,GBP,GB,1.0,9083.98,0,0
TXN002706,C0179,2024-01-17 16:08:00.000000000,659.98,CREDIT,SWIFT,S4530,R6085,GBP,GB,1.0,659.98,0,0
TXN002707,C0179,2024-03-29 13:54:00.000000000,533.61,WIRE,ATM,S7857,R5834,GBP,GB,1.0,533.61,0,0
TXN002708,C0179,2024-03-09 13:37:00.000000000,544.6,DEBIT,SWIFT,S6226,R3828,GBP,GB,1.0,544.6,0,0
TXN002709,C0179,2024-02-07 18:14:00.000000000,108.16,CASH,BRANCH,S7470,R8077,GBP,GB,1.0,108.16,0,0
TXN002710,C0179,2024-03-30 15:42:00.000000000,4765.33,ATM,SWIFT,S9591,R5690,USD,GB,0.79,3764.6107,0,0
TXN002711,C0179,2024-03-22 07:40:00.000000000,3733.05,CREDIT,MOBILE,S3117,R5482,GBP,GB,1.0,3733.05,0,0
TXN002712,C0179,2024-03-19 14:49:00.000000000,60007.96,DEBIT,ATM,S1598,R1823,GBP,FR,1.0,60007.96,0,0
TXN002713,C0179,2024-02-16 05:30:00.000000000,8095.25,DEBIT,BRANCH,S3492,R1230,GBP,GB,1.0,8095.25,0,0
TXN002714,C0179,2024-01-29 11:46:00.000000000,45.13,DEBIT,MOBILE,S6506,R3995,GBP,DE,1.0,45.13,0,0
TXN002715,C0179,2024-03-12 04:38:00.000000000,3497.59,DEBIT,SWIFT,S1616,R1239,GBP,GB,1.0,3497.59,0,0
TXN002716,C0179,2024-01-14 11:23:00.000000000,922.53,CASH,BRANCH,S2730,R4424,GBP,GB,1.0,922.53,0,0
TXN002717,C0180,2024-02-14 14:31:00.000000000,4611.09,CREDIT,BRANCH,S5380,R2820,GBP,US,1.0,4611.09,0,0
TXN002718,C0180,2024-03-11 20:26:00.000000000,1591.68,DEBIT,SWIFT,S6233,R6635,GBP,GB,1.0,1591.68,0,0
TXN002719,C0180,2024-02-09 12:56:00.000000000,2503.09,CREDIT,ATM,S7271,R3882,GBP,KP,1.0,2503.09,1,1
TXN002720,C0180,2024-01-12 11:51:00.000000000,1059.81,CREDIT,ATM,S4938,R2471,EUR,GB,0.86,911.4365999999999,0,0
TXN002721,C0180,2024-02-19 11:20:00.000000000,2203.53,CREDIT,MOBILE,S1976,R5978,GBP,GB,1.0,2203.53,0,0
TXN002722,C0180,2024-03-22 08:13:00.000000000,54.22,CREDIT,BRANCH,S9351,R7399,USD,GB,0.79,42.833800000000004,0,0
TXN002723,C0180,2024-03-06 14:07:00.000000000,3720.47,DEBIT,ONLINE,S7823,R5328,GBP,GB,1.0,3720.47,0,0
TXN002724,C0180,2024-02-05 13:29:00.000000000,11406.99,CREDIT,ATM,S5090,R9963,GBP,GB,1.0,11406.99,0,0
TXN002725,C0180,2024-02-28 15:45:00.000000000,234.38,ATM,ONLINE,S3373,R7842,GBP,US,1.0,234.38,0,0
TXN002726,C0180,2024-01-03 06:05:00.000000000,12248.03,DEBIT,BRANCH,S7087,R4718,GBP,KP,1.0,12248.03,1,1
TXN002727,C0180,2024-02-24 16:22:00.000000000,418.23,DEBIT,ONLINE,S5545,R6339,EUR,FR,0.86,359.6778,0,0
TXN002728,C0180,2024-01-09 10:14:00.000000000,7860.02,DEBIT,MOBILE,S3931,R3130,GBP,US,1.0,7860.02,0,0
TXN002729,C0180,2024-02-25 06:14:00.000000000,4986.4,CREDIT,BRANCH,S2555,R9181,GBP,US,1.0,4986.4,0,0
TXN002730,C0180,2024-01-25 15:56:00.000000000,2453.86,WIRE,SWIFT,S6321,R8148,GBP,US,1.0,2453.86,0,0
TXN002731,C0180,2024-03-18 01:11:00.000000000,5982.32,CREDIT,BRANCH,S8197,R2702,GBP,GB,1.0,5982.32,0,0
TXN002732,C0180,2024-03-09 11:05:00.000000000,22566.67,CREDIT,ATM,S6378,R3124,GBP,US,1.0,22566.67,0,0
TXN002733,C0181,2024-03-02 14:46:00.000000000,1134.94,CREDIT,SWIFT,S6398,R6078,USD,GB,0.79,896.6026,0,0
TXN002734,C0181,2024-01-02 08:47:00.000000000,259.54,CREDIT,ONLINE,S6333,R9839,USD,GB,0.79,205.03660000000002,0,0
TXN002735,C0181,2024-02-22 05:53:00.000000000,1523.32,DEBIT,ATM,S9275,R2365,GBP,GB,1.0,1523.32,0,0
TXN002736,C0181,2024-03-15 18:08:00.000000000,2635.81,CREDIT,MOBILE,S2567,R9403,USD,GB,0.79,2082.2899,0,0
TXN002737,C0181,2024-01-24 15:52:00.000000000,1654.37,DEBIT,BRANCH,S6135,R7751,USD,GB,0.79,1306.9523,0,0
TXN002738,C0181,2024-02-25 00:46:00.000000000,1307.37,CREDIT,BRANCH,S6109,R3448,USD,IR,0.79,1032.8223,1,1
TXN002739,C0181,2024-01-21 16:19:00.000000000,3881.94,ATM,MOBILE,S3668,R6231,USD,GB,0.79,3066.7326000000003,0,0
TXN002740,C0181,2024-01-17 09:17:00.000000000,1131.45,CREDIT,BRANCH,S2890,R8880,GBP,US,1.0,1131.45,0,0
TXN002741,C0181,2024-02-23 10:14:00.000000000,38018.14,CREDIT,ATM,S6493,R9223,GBP,GB,1.0,38018.14,0,0
TXN002742,C0181,2024-02-18 02:31:00.000000000,1935.27,CREDIT,BRANCH,S6155,R1313,GBP,GB,1.0,1935.27,0,0
TXN002743,C0181,2024-01-06 18:23:00.000000000,1517.49,ATM,SWIFT,S4344,R3122,GBP,GB,1.0,1517.49,0,0
TXN002744,C0181,2024-03-27 07:33:00.000000000,163.01,CREDIT,ATM,S2960,R8902,GBP,GB,1.0,163.01,0,0
TXN002745,C0182,2024-02-16 14:51:00.000000000,1032.35,WIRE,BRANCH,S6142,R4852,USD,GB,0.79,815.5564999999999,0,0
TXN002746,C0182,2024-02-11 12:24:00.000000000,614.67,WIRE,SWIFT,S6591,R6383,GBP,GB,1.0,614.67,0,0
TXN002747,C0182,2024-03-24 12:07:00.000000000,574.45,DEBIT,MOBILE,S4998,R9982,GBP,GB,1.0,574.45,0,0
TXN002748,C0182,2024-02-15 14:09:00.000000000,564.6,CASH,BRANCH,S3577,R6306,EUR,GB,0.86,485.55600000000004,0,0
TXN002749,C0182,2024-01-19 12:11:00.000000000,14372.39,DEBIT,ONLINE,S8472,R3569,EUR,GB,0.86,12360.2554,0,0
TXN002750,C0182,2024-03-11 13:29:00.000000000,5722.63,CREDIT,BRANCH,S6982,R5477,GBP,GB,1.0,5722.63,0,0
TXN002751,C0182,2024-03-23 01:31:00.000000000,321.89,CASH,SWIFT,S7898,R2588,GBP,GB,1.0,321.89,0,0
TXN002752,C0182,2024-03-03 13:10:00.000000000,3729.53,CREDIT,ONLINE,S7227,R2244,GBP,GB,1.0,3729.53,0,0
TXN002753,C0182,2024-01-03 18:12:00.000000000,1522.9,CREDIT,BRANCH,S9450,R3358,USD,US,0.79,1203.0910000000001,0,0
TXN002754,C0182,2024-03-24 13:43:00.000000000,1042.25,DEBIT,ATM,S9231,R8739,GBP,US,1.0,1042.25,0,0
TXN002755,C0182,2024-03-24 12:20:00.000000000,443.21,CREDIT,MOBILE,S7822,R6878,USD,IN,0.79,350.1359,0,0
TXN002756,C0182,2024-02-27 11:09:00.000000000,3409.63,CREDIT,ONLINE,S8807,R2412,GBP,US,1.0,3409.63,0,0
TXN002757,C0182,2024-03-06 06:03:00.000000000,1933.74,CREDIT,SWIFT,S6403,R6185,GBP,GB,1.0,1933.74,0,0
TXN002758,C0182,2024-01-25 13:14:00.000000000,11945.64,CREDIT,BRANCH,S7437,R5904,EUR,GB,0.86,10273.250399999999,0,0
TXN002759,C0182,2024-01-30 06:37:00.000000000,4387.77,CREDIT,BRANCH,S2340,R9009,USD,GB,0.79,3466.3383000000003,0,0
TXN002760,C0182,2024-02-14 05:19:00.000000000,940.95,DEBIT,ONLINE,S9833,R7733,GBP,GB,1.0,940.95,0,0
TXN002761,C0182,2024-01-26 16:18:00.000000000,1325.39,CREDIT,SWIFT,S4106,R9975,GBP,GB,1.0,1325.39,0,0
TXN002762,C0182,2024-01-25 00:35:00.000000000,4135.52,CREDIT,MOBILE,S9467,R4481,GBP,GB,1.0,4135.52,0,0
TXN002763,C0182,2024-01-13 15:57:00.000000000,6980.42,CREDIT,ONLINE,S8897,R3469,GBP,GB,1.0,6980.42,0,0
TXN002764,C0182,2024-01-12 08:03:00.000000000,1055.68,DEBIT,MOBILE,S8665,R4649,GBP,GB,1.0,1055.68,0,0
TXN002765,C0182,2024-01-17 13:17:00.000000000,853.84,DEBIT,SWIFT,S6869,R9273,GBP,US,1.0,853.84,0,0
TXN002766,C0183,2024-03-03 10:47:00.000000000,9937.99,DEBIT,ATM,S2515,R9192,GBP,GB,1.0,9937.99,0,0
TXN002767,C0183,2024-01-02 10:11:00.000000000,12708.12,WIRE,ATM,S9562,R3538,USD,GB,0.79,10039.4148,0,0
TXN002768,C0183,2024-02-06 18:52:00.000000000,2668.09,CREDIT,SWIFT,S4841,R5558,GBP,FR,1.0,2668.09,0,0
TXN002769,C0183,2024-02-24 10:51:00.000000000,15977.76,CREDIT,ONLINE,S9426,R7330,GBP,GB,1.0,15977.76,0,0
TXN002770,C0183,2024-02-15 01:18:00.000000000,397.53,ATM,ATM,S3439,R7086,USD,US,0.79,314.0487,0,0
TXN002771,C0183,2024-02-25 15:19:00.000000000,11885.2,WIRE,BRANCH,S9369,R6542,GBP,IN,1.0,11885.2,0,0
TXN002772,C0183,2024-02-13 02:30:00.000000000,4945.88,CASH,ATM,S8721,R3157,USD,NG,0.79,3907.2452000000003,1,0
TXN002773,C0183,2024-01-06 00:16:00.000000000,1169.57,ATM,BRANCH,S3703,R2971,GBP,IR,1.0,1169.57,1,1
TXN002774,C0183,2024-02-03 14:50:00.000000000,1312.78,CREDIT,SWIFT,S5387,R3932,USD,US,0.79,1037.0962,0,0
TXN002775,C0183,2024-03-22 15:31:00.000000000,2711.59,ATM,ONLINE,S1309,R4414,GBP,GB,1.0,2711.59,0,0
TXN002776,C0183,2024-03-19 21:20:00.000000000,592.59,WIRE,ATM,S5739,R1458,USD,IN,0.79,468.14610000000005,0,0
TXN002777,C0183,2024-03-07 11:20:00.000000000,2758.67,DEBIT,SWIFT,S9536,R6643,GBP,GB,1.0,2758.67,0,0
TXN002778,C0183,2024-03-09 19:37:00.000000000,310.58,WIRE,BRANCH,S2110,R8325,EUR,IR,0.86,267.0988,1,1
TXN002779,C0183,2024-02-22 07:03:00.000000000,270.76,WIRE,SWIFT,S2563,R7343,GBP,GB,1.0,270.76,0,0
TXN002780,C0184,2024-01-03 20:40:00.000000000,457.86,CREDIT,ATM,S1960,R9629,GBP,GB,1.0,457.86,0,0
TXN002781,C0184,2024-03-20 17:18:00.000000000,8485.59,CREDIT,BRANCH,S1391,R3621,GBP,GB,1.0,8485.59,0,0
TXN002782,C0184,2024-01-25 12:25:00.000000000,4560.97,CASH,ONLINE,S7134,R7875,GBP,US,1.0,4560.97,0,0
TXN002783,C0184,2024-03-19 16:35:00.000000000,8811.07,CREDIT,BRANCH,S6190,R4163,USD,US,0.79,6960.7453000000005,0,0
TXN002784,C0184,2024-01-24 07:18:00.000000000,11807.44,CREDIT,ATM,S6972,R9155,GBP,NG,1.0,11807.44,1,0
TXN002785,C0184,2024-02-28 15:02:00.000000000,375.77,DEBIT,MOBILE,S5661,R3057,GBP,GB,1.0,375.77,0,0
TXN002786,C0184,2024-01-29 17:16:00.000000000,805.21,DEBIT,BRANCH,S8219,R4314,GBP,FR,1.0,805.21,0,0
TXN002787,C0184,2024-01-21 02:28:00.000000000,250.46,DEBIT,ATM,S1452,R9533,GBP,US,1.0,250.46,0,0
TXN002788,C0184,2024-02-15 15:27:00.000000000,3281.66,CREDIT,BRANCH,S1165,R9446,GBP,GB,1.0,3281.66,0,0
TXN002789,C0184,2024-01-16 12:33:00.000000000,4318.37,CREDIT,MOBILE,S5340,R1209,USD,NG,0.79,3411.5123,1,0
TXN002790,C0184,2024-03-12 14:10:00.000000000,4045.56,DEBIT,BRANCH,S3995,R1052,GBP,GB,1.0,4045.56,0,0
TXN002791,C0184,2024-02-23 19:48:00.000000000,9140.96,ATM,ONLINE,S9608,R2553,GBP,GB,1.0,9140.96,0,0
TXN002792,C0184,2024-02-07 19:42:00.000000000,4758.67,DEBIT,SWIFT,S2087,R2293,GBP,IN,1.0,4758.67,0,0
TXN002793,C0184,2024-01-13 09:05:00.000000000,2277.11,DEBIT,SWIFT,S2336,R2667,GBP,US,1.0,2277.11,0,0
TXN002794,C0185,2024-03-04 13:53:00.000000000,2167.9,CASH,ATM,S7285,R4219,GBP,IN,1.0,2167.9,0,0
TXN002795,C0185,2024-02-01 13:29:00.000000000,3119.75,CREDIT,BRANCH,S1685,R5958,GBP,GB,1.0,3119.75,0,0
TXN002796,C0185,2024-02-17 11:27:00.000000000,16267.36,DEBIT,ATM,S6450,R5635,USD,DE,0.79,12851.2144,0,0
TXN002797,C0185,2024-03-12 12:05:00.000000000,370.45,ATM,ATM,S5710,R9679,GBP,GB,1.0,370.45,0,0
TXN002798,C0185,2024-03-27 12:16:00.000000000,942.83,WIRE,SWIFT,S4917,R9669,GBP,GB,1.0,942.83,0,0
TXN002799,C0185,2024-02-27 09:43:00.000000000,1293.14,DEBIT,SWIFT,S6785,R6093,USD,GB,0.79,1021.5806000000001,0,0
TXN002800,C0185,2024-02-09 13:02:00.000000000,110.38,WIRE,BRANCH,S5581,R7698,GBP,DE,1.0,110.38,0,0
TXN002801,C0185,2024-03-27 02:41:00.000000000,12948.87,DEBIT,MOBILE,S9269,R2108,GBP,US,1.0,12948.87,0,0
TXN002802,C0185,2024-03-17 12:52:00.000000000,1163.63,CREDIT,BRANCH,S6804,R8231,USD,IN,0.79,919.2677000000001,0,0
TXN002803,C0185,2024-03-02 22:25:00.000000000,2286.51,DEBIT,ATM,S7609,R4145,GBP,GB,1.0,2286.51,0,0
TXN002804,C0185,2024-02-12 12:38:00.000000000,1545.37,CREDIT,MOBILE,S4487,R8537,USD,US,0.79,1220.8423,0,0
TXN002805,C0185,2024-03-20 09:52:00.000000000,649.56,WIRE,ATM,S1573,R1774,GBP,NG,1.0,649.56,1,0
TXN002806,C0185,2024-03-26 12:32:00.000000000,15263.39,CREDIT,SWIFT,S9767,R7339,USD,GB,0.79,12058.0781,0,0
TXN002807,C0185,2024-03-10 17:54:00.000000000,1013.77,CREDIT,MOBILE,S9934,R7728,GBP,GB,1.0,1013.77,0,0
TXN002808,C0185,2024-01-26 15:08:00.000000000,1065.67,CREDIT,BRANCH,S2197,R3337,EUR,GB,0.86,916.4762000000001,0,0
TXN002809,C0186,2024-01-14 19:22:00.000000000,831.44,CREDIT,BRANCH,S6999,R5936,USD,GB,0.79,656.8376000000001,0,0
TXN002810,C0186,2024-01-16 03:45:00.000000000,7684.93,CREDIT,BRANCH,S6578,R2725,GBP,GB,1.0,7684.93,0,0
TXN002811,C0186,2024-02-28 15:19:00.000000000,2628.77,CREDIT,SWIFT,S5032,R2546,GBP,US,1.0,2628.77,0,0
TXN002812,C0186,2024-02-14 21:53:00.000000000,745.39,CREDIT,ATM,S9366,R8105,USD,GB,0.79,588.8581,0,0
TXN002813,C0186,2024-02-22 01:15:00.000000000,19269.41,DEBIT,SWIFT,S1148,R5433,GBP,FR,1.0,19269.41,0,0
TXN002814,C0186,2024-03-24 10:03:00.000000000,12157.47,CREDIT,ATM,S4106,R4936,GBP,NG,1.0,12157.47,1,0
TXN002815,C0186,2024-02-14 14:21:00.000000000,385.24,CASH,SWIFT,S6148,R2932,EUR,GB,0.86,331.3064,0,0
TXN002816,C0187,2024-02-10 11:20:00.000000000,2427.01,DEBIT,BRANCH,S3496,R4562,GBP,GB,1.0,2427.01,0,0
TXN002817,C0187,2024-02-04 10:14:00.000000000,5209.05,DEBIT,MOBILE,S8723,R3781,GBP,GB,1.0,5209.05,0,0
TXN002818,C0187,2024-02-22 15:05:00.000000000,2333.92,CREDIT,ONLINE,S5786,R4681,GBP,GB,1.0,2333.92,0,0
TXN002819,C0187,2024-03-03 15:25:00.000000000,837.09,DEBIT,ONLINE,S4108,R9708,GBP,GB,1.0,837.09,0,0
TXN002820,C0187,2024-02-29 06:05:00.000000000,3126.04,DEBIT,ONLINE,S8426,R7334,GBP,US,1.0,3126.04,0,0
TXN002821,C0187,2024-03-25 14:08:00.000000000,2596.02,DEBIT,BRANCH,S3720,R7826,GBP,DE,1.0,2596.02,0,0
TXN002822,C0187,2024-03-25 21:32:00.000000000,982.91,CASH,ONLINE,S8299,R3320,USD,US,0.79,776.4989,0,0
TXN002823,C0187,2024-02-11 14:10:00.000000000,184.25,CREDIT,ATM,S3076,R9723,GBP,GB,1.0,184.25,0,0
TXN002824,C0187,2024-01-12 14:05:00.000000000,6424.71,DEBIT,ATM,S7402,R9047,EUR,KP,0.86,5525.2506,1,1
TXN002825,C0187,2024-02-14 14:31:00.000000000,1800.71,DEBIT,ONLINE,S8315,R1698,GBP,GB,1.0,1800.71,0,0
TXN002826,C0187,2024-01-21 13:22:00.000000000,1074.97,DEBIT,MOBILE,S9469,R5220,USD,US,0.79,849.2263,0,0
TXN002827,C0187,2024-02-04 10:33:00.000000000,621.53,DEBIT,ATM,S6008,R7085,GBP,GB,1.0,621.53,0,0
TXN002828,C0187,2024-02-27 18:56:00.000000000,719.35,ATM,ATM,S2108,R3679,EUR,GB,0.86,618.641,0,0
TXN002829,C0187,2024-01-16 14:41:00.000000000,7452.85,DEBIT,MOBILE,S6953,R2076,GBP,GB,1.0,7452.85,0,0
TXN002830,C0187,2024-02-25 05:46:00.000000000,18061.79,CREDIT,ONLINE,S4477,R8124,GBP,US,1.0,18061.79,0,0
TXN002831,C0187,2024-03-11 18:55:00.000000000,7226.63,DEBIT,ATM,S3380,R9686,GBP,IN,1.0,7226.63,0,0
TXN002832,C0187,2024-01-02 14:30:00.000000000,1191.02,WIRE,ONLINE,S2638,R6127,GBP,GB,1.0,1191.02,0,0
TXN002833,C0187,2024-01-05 11:08:00.000000000,333.41,DEBIT,SWIFT,S7375,R9698,GBP,IN,1.0,333.41,0,0
TXN002834,C0187,2024-03-02 16:53:00.000000000,234.55,CREDIT,SWIFT,S5571,R6801,USD,GB,0.79,185.29450000000003,0,0
TXN002835,C0188,2024-03-16 17:27:00.000000000,7555.44,CREDIT,MOBILE,S8057,R9597,EUR,GB,0.86,6497.6784,0,0
TXN002836,C0188,2024-03-22 19:47:00.000000000,4521.96,DEBIT,MOBILE,S6496,R5768,USD,GB,0.79,3572.3484000000003,0,0
TXN002837,C0188,2024-01-03 15:58:00.000000000,2232.39,CASH,ONLINE,S1671,R3619,GBP,US,1.0,2232.39,0,0
TXN002838,C0188,2024-01-18 13:56:00.000000000,227.85,DEBIT,ONLINE,S1141,R1396,GBP,GB,1.0,227.85,0,0
TXN002839,C0188,2024-01-20 11:12:00.000000000,7193.85,CREDIT,SWIFT,S6051,R1670,GBP,GB,1.0,7193.85,0,0
TXN002840,C0188,2024-03-23 15:28:00.000000000,5205.82,CREDIT,ONLINE,S5431,R1569,GBP,US,1.0,5205.82,0,0
TXN002841,C0188,2024-02-06 13:26:00.000000000,18583.73,DEBIT,SWIFT,S2029,R7616,GBP,FR,1.0,18583.73,0,0
TXN002842,C0188,2024-02-02 13:39:00.000000000,788.74,DEBIT,ATM,S6949,R1805,GBP,FR,1.0,788.74,0,0
TXN002843,C0188,2024-01-23 14:46:00.000000000,2837.35,CREDIT,MOBILE,S4147,R8992,GBP,DE,1.0,2837.35,0,0
TXN002844,C0188,2024-01-10 13:20:00.000000000,973.02,DEBIT,ATM,S3768,R1495,GBP,GB,1.0,973.02,0,0
TXN002845,C0188,2024-02-09 03:29:00.000000000,1885.93,ATM,ONLINE,S7555,R1905,GBP,DE,1.0,1885.93,0,0
TXN002846,C0188,2024-02-05 17:53:00.000000000,3431.65,DEBIT,ONLINE,S8813,R7136,USD,IN,0.79,2711.0035000000003,0,0
TXN002847,C0188,2024-02-21 07:50:00.000000000,54368.86,ATM,BRANCH,S4995,R9498,GBP,KP,1.0,54368.86,1,1
TXN002848,C0188,2024-01-30 12:10:00.000000000,28303.4,CREDIT,ATM,S2346,R9820,USD,GB,0.79,22359.686,0,0
TXN002849,C0189,2024-03-23 15:46:00.000000000,3824.76,CREDIT,MOBILE,S2496,R5582,GBP,GB,1.0,3824.76,0,0
TXN002850,C0189,2024-01-05 06:47:00.000000000,633.22,CREDIT,ATM,S1542,R1915,GBP,IN,1.0,633.22,0,0
TXN002851,C0189,2024-01-28 09:23:00.000000000,938.23,WIRE,BRANCH,S1331,R8145,GBP,FR,1.0,938.23,0,0
TXN002852,C0189,2024-03-21 10:52:00.000000000,1190.61,WIRE,BRANCH,S3590,R9679,GBP,IR,1.0,1190.61,1,1
TXN002853,C0189,2024-02-28 09:46:00.000000000,1859.49,DEBIT,BRANCH,S5497,R3867,EUR,US,0.86,1599.1614,0,0
TXN002854,C0189,2024-03-29 10:09:00.000000000,434.3,CREDIT,SWIFT,S1377,R1164,GBP,GB,1.0,434.3,0,0
TXN002855,C0189,2024-02-26 09:26:00.000000000,1113.33,DEBIT,MOBILE,S3216,R6449,GBP,FR,1.0,1113.33,0,0
TXN002856,C0189,2024-03-12 14:54:00.000000000,236.73,CREDIT,MOBILE,S3548,R8252,GBP,GB,1.0,236.73,0,0
TXN002857,C0189,2024-01-04 10:25:00.000000000,1024.99,CREDIT,BRANCH,S1966,R7076,GBP,GB,1.0,1024.99,0,0
TXN002858,C0189,2024-01-23 10:31:00.000000000,509.68,DEBIT,MOBILE,S4871,R6513,USD,FR,0.79,402.6472,0,0
TXN002859,C0189,2024-02-14 17:14:00.000000000,725.27,WIRE,MOBILE,S1229,R3486,GBP,US,1.0,725.27,0,0
TXN002860,C0189,2024-03-22 21:37:00.000000000,367.88,WIRE,ATM,S8081,R4474,GBP,GB,1.0,367.88,0,0
TXN002861,C0189,2024-03-14 13:45:00.000000000,2640.29,DEBIT,SWIFT,S9289,R5814,GBP,GB,1.0,2640.29,0,0
TXN002862,C0189,2024-01-27 00:34:00.000000000,90.78,CREDIT,MOBILE,S5226,R9096,USD,GB,0.79,71.7162,0,0
TXN002863,C0189,2024-01-09 15:21:00.000000000,4063.57,DEBIT,MOBILE,S4096,R1189,GBP,GB,1.0,4063.57,0,0
TXN002864,C0189,2024-03-23 15:46:00.000000000,926.28,WIRE,ATM,S1605,R2366,GBP,IN,1.0,926.28,0,0
TXN002865,C0189,2024-02-08 00:05:00.000000000,1041.16,CREDIT,BRANCH,S4807,R6435,USD,US,0.79,822.5164000000001,0,0
TXN002866,C0189,2024-01-05 14:56:00.000000000,11320.78,DEBIT,ATM,S7389,R4558,EUR,GB,0.86,9735.8708,0,0
TXN002867,C0189,2024-03-21 14:52:00.000000000,3317.46,CREDIT,SWIFT,S2274,R8166,USD,DE,0.79,2620.7934,0,0
TXN002868,C0190,2024-02-07 15:34:00.000000000,2368.58,DEBIT,SWIFT,S6083,R4560,GBP,IN,1.0,2368.58,0,0
TXN002869,C0190,2024-03-06 04:19:00.000000000,5574.78,DEBIT,SWIFT,S5167,R3046,USD,FR,0.79,4404.0762,0,0
TXN002870,C0190,2024-01-26 16:15:00.000000000,1615.46,DEBIT,MOBILE,S2194,R5501,GBP,GB,1.0,1615.46,0,0
TXN002871,C0190,2024-03-09 00:17:00.000000000,1131.6,WIRE,SWIFT,S5462,R7968,GBP,IN,1.0,1131.6,0,0
TXN002872,C0190,2024-03-06 10:28:00.000000000,939.95,CREDIT,SWIFT,S9942,R4250,GBP,IN,1.0,939.95,0,0
TXN002873,C0190,2024-01-15 04:46:00.000000000,6997.72,WIRE,ONLINE,S7146,R5990,GBP,US,1.0,6997.72,0,0
TXN002874,C0190,2024-02-21 14:02:00.000000000,2118.81,CREDIT,ONLINE,S3477,R5958,USD,GB,0.79,1673.8599,0,0
TXN002875,C0190,2024-02-25 10:19:00.000000000,225.13,CREDIT,ONLINE,S7346,R7849,GBP,US,1.0,225.13,0,0
TXN002876,C0190,2024-03-30 15:57:00.000000000,24734.82,WIRE,ONLINE,S4876,R7040,GBP,GB,1.0,24734.82,0,0
TXN002877,C0191,2024-02-25 07:06:00.000000000,8212.02,ATM,MOBILE,S6029,R5965,GBP,DE,1.0,8212.02,0,0
TXN002878,C0191,2024-03-21 06:01:00.000000000,1941.8,CREDIT,ONLINE,S6014,R8878,GBP,GB,1.0,1941.8,0,0
TXN002879,C0191,2024-02-15 11:39:00.000000000,411.51,CREDIT,MOBILE,S8924,R5991,EUR,DE,0.86,353.8986,0,0
TXN002880,C0191,2024-02-08 19:16:00.000000000,1390.14,CREDIT,SWIFT,S3602,R7473,GBP,GB,1.0,1390.14,0,0
TXN002881,C0191,2024-01-28 10:25:00.000000000,1065.63,CREDIT,MOBILE,S3715,R5339,USD,US,0.79,841.8477000000001,0,0
TXN002882,C0191,2024-01-22 15:57:00.000000000,18031.34,CREDIT,ATM,S5149,R2751,GBP,GB,1.0,18031.34,0,0
TXN002883,C0191,2024-02-21 08:18:00.000000000,3371.32,WIRE,MOBILE,S7310,R7042,USD,IN,0.79,2663.3428000000004,0,0
TXN002884,C0191,2024-03-12 19:42:00.000000000,1387.68,DEBIT,MOBILE,S8350,R6884,GBP,GB,1.0,1387.68,0,0
TXN002885,C0191,2024-02-06 17:16:00.000000000,3073.34,CREDIT,ONLINE,S2562,R9075,GBP,GB,1.0,3073.34,0,0
TXN002886,C0191,2024-01-31 14:37:00.000000000,1743.28,CREDIT,SWIFT,S5263,R8837,GBP,GB,1.0,1743.28,0,0
TXN002887,C0191,2024-02-16 10:37:00.000000000,127.03,CREDIT,ONLINE,S7488,R4381,EUR,GB,0.86,109.2458,0,0
TXN002888,C0191,2024-01-24 11:32:00.000000000,1817.67,WIRE,ONLINE,S5291,R1447,GBP,IN,1.0,1817.67,0,0
TXN002889,C0191,2024-01-29 11:31:00.000000000,2777.14,WIRE,MOBILE,S1101,R4835,GBP,US,1.0,2777.14,0,0
TXN002890,C0191,2024-01-15 19:21:00.000000000,2295.11,WIRE,MOBILE,S6008,R1118,GBP,GB,1.0,2295.11,0,0
TXN002891,C0191,2024-02-15 13:08:00.000000000,3693.8,WIRE,MOBILE,S7103,R2233,GBP,KP,1.0,3693.8,1,1
TXN002892,C0191,2024-03-12 11:51:00.000000000,2392.19,WIRE,BRANCH,S5454,R7770,GBP,GB,1.0,2392.19,0,0
TXN002893,C0191,2024-03-23 09:49:00.000000000,5898.24,DEBIT,SWIFT,S1096,R2963,GBP,IR,1.0,5898.24,1,1
TXN002894,C0192,2024-01-26 15:30:00.000000000,3649.93,CASH,SWIFT,S2339,R7466,EUR,IR,0.86,3138.9397999999997,1,1
TXN002895,C0192,2024-02-13 09:54:00.000000000,2507.24,DEBIT,MOBILE,S8951,R4823,EUR,DE,0.86,2156.2263999999996,0,0
TXN002896,C0192,2024-03-13 11:29:00.000000000,938.34,CASH,ONLINE,S5255,R2004,EUR,GB,0.86,806.9724,0,0
TXN002897,C0192,2024-02-10 00:02:00.000000000,69622.54,DEBIT,SWIFT,S8695,R8707,GBP,GB,1.0,69622.54,0,0
TXN002898,C0192,2024-03-01 09:54:00.000000000,1326.14,CREDIT,ATM,S6434,R1571,GBP,GB,1.0,1326.14,0,0
